article_id,is_propaganda,afiin_score
752895032,non-propaganda,13.0
752745819,non-propaganda,38.0
752746121,non-propaganda,-21.0
752873621,non-propaganda,4.0
752874069,non-propaganda,-1.0
752874787,non-propaganda,13.0
752875639,non-propaganda,26.0
752688862,non-propaganda,-4.0
752688983,non-propaganda,20.0
752689027,non-propaganda,-8.0
752756886,non-propaganda,41.0
752757598,non-propaganda,6.0
752955880,non-propaganda,-19.0
752956202,non-propaganda,-27.0
752956417,non-propaganda,16.0
752869829,non-propaganda,-23.0
752870122,non-propaganda,8.0
752871694,non-propaganda,-9.0
752889690,non-propaganda,-26.0
752889876,non-propaganda,50.0
752890372,non-propaganda,90.0
752891112,non-propaganda,9.0
752785074,non-propaganda,1.0
752787077,non-propaganda,5.0
752787082,non-propaganda,-14.0
752918617,non-propaganda,-37.0
752919667,non-propaganda,5.0
752920551,non-propaganda,5.0
752920778,non-propaganda,25.0
752921000,non-propaganda,1.0
752968436,non-propaganda,6.0
752969017,non-propaganda,26.0
752969152,non-propaganda,-25.0
752969784,non-propaganda,30.0
752719209,non-propaganda,2.0
752719644,non-propaganda,10.0
752719671,non-propaganda,-22.0
752719775,non-propaganda,21.0
752720326,non-propaganda,25.0
752666893,non-propaganda,-18.0
752667194,non-propaganda,4.0
752668649,non-propaganda,-8.0
752775955,non-propaganda,-74.0
752776343,non-propaganda,-6.0
752776362,non-propaganda,-38.0
752777181,non-propaganda,26.0
752772435,non-propaganda,-47.0
752773033,non-propaganda,78.0
752773278,non-propaganda,-24.0
752709772,non-propaganda,-13.0
752941856,non-propaganda,-23.0
752941911,non-propaganda,-24.0
752942718,non-propaganda,-41.0
752753669,non-propaganda,20.0
752753820,non-propaganda,-50.0
752754087,non-propaganda,14.0
752754571,non-propaganda,-4.0
752755061,non-propaganda,10.0
752878307,non-propaganda,-4.0
752878588,non-propaganda,-17.0
752879959,non-propaganda,48.0
752908423,non-propaganda,-25.0
752908993,non-propaganda,19.0
752910408,non-propaganda,4.0
752910558,non-propaganda,31.0
752702153,non-propaganda,15.0
752702394,non-propaganda,2.0
752702793,non-propaganda,16.0
752703029,non-propaganda,9.0
752751391,non-propaganda,-22.0
752752065,non-propaganda,9.0
752936529,non-propaganda,9.0
752692576,non-propaganda,-29.0
752693452,non-propaganda,5.0
752693652,non-propaganda,31.0
752693973,non-propaganda,10.0
752694294,non-propaganda,16.0
752694324,non-propaganda,-1.0
752810155,non-propaganda,-8.0
752810620,non-propaganda,7.0
752818272,non-propaganda,-7.0
752818345,non-propaganda,-31.0
752818461,non-propaganda,36.0
752699090,non-propaganda,6.0
752699233,non-propaganda,31.0
752699250,non-propaganda,-18.0
752699470,non-propaganda,-13.0
752938973,non-propaganda,6.0
752939005,non-propaganda,14.0
752939325,non-propaganda,9.0
752939344,non-propaganda,10.0
752939717,non-propaganda,32.0
752939739,non-propaganda,9.0
752781354,non-propaganda,-56.0
752781394,non-propaganda,-16.0
752781668,non-propaganda,-78.0
752672719,non-propaganda,-3.0
752672876,non-propaganda,-22.0
752674291,non-propaganda,-29.0
752742563,non-propaganda,12.0
752837880,non-propaganda,10.0
752926020,non-propaganda,-9.0
752926413,non-propaganda,8.0
752926904,non-propaganda,2.0
752927302,non-propaganda,11.0
752927395,non-propaganda,97.0
752959591,non-propaganda,18.0
752792135,non-propaganda,-36.0
752792713,non-propaganda,-26.0
752762746,non-propaganda,-3.0
752764315,non-propaganda,24.0
752963807,non-propaganda,61.0
752964444,non-propaganda,-9.0
752964571,non-propaganda,18.0
752964598,non-propaganda,1.0
752964761,non-propaganda,-9.0
752964828,non-propaganda,1.0
752964972,non-propaganda,3.0
752769462,non-propaganda,4.0
752769757,non-propaganda,16.0
752769777,non-propaganda,15.0
752950705,non-propaganda,57.0
752950990,non-propaganda,-16.0
752951266,non-propaganda,-49.0
752951884,non-propaganda,0.0
752794023,non-propaganda,-24.0
752794310,non-propaganda,29.0
752794903,non-propaganda,14.0
752900976,non-propaganda,-15.0
752901043,non-propaganda,14.0
752736704,non-propaganda,16.0
752759707,non-propaganda,-21.0
752759964,non-propaganda,-19.0
752760904,non-propaganda,-53.0
752798475,non-propaganda,-22.0
752799577,non-propaganda,-18.0
752799993,non-propaganda,20.0
752853711,non-propaganda,29.0
752854085,non-propaganda,-48.0
752854355,non-propaganda,17.0
752855386,non-propaganda,-17.0
752739439,non-propaganda,53.0
752739643,non-propaganda,-10.0
752740284,non-propaganda,24.0
752740931,non-propaganda,0.0
752740932,non-propaganda,-1.0
752881948,non-propaganda,-42.0
752882649,non-propaganda,0.0
752961171,non-propaganda,-23.0
752961194,non-propaganda,-41.0
752961307,non-propaganda,34.0
752961790,non-propaganda,2.0
752961804,non-propaganda,5.0
752962094,non-propaganda,-38.0
752962195,non-propaganda,-33.0
752962470,non-propaganda,8.0
752962543,non-propaganda,-72.0
752962853,non-propaganda,22.0
752681673,non-propaganda,19.0
752682133,non-propaganda,-4.0
752683728,non-propaganda,-27.0
752861288,non-propaganda,-19.0
752861694,non-propaganda,9.0
752861727,non-propaganda,-33.0
752922420,non-propaganda,-1.0
752922448,non-propaganda,-18.0
752922472,non-propaganda,-12.0
752923114,non-propaganda,-27.0
752923206,non-propaganda,23.0
752923887,non-propaganda,21.0
752849836,non-propaganda,-5.0
752849909,non-propaganda,6.0
752850683,non-propaganda,-34.0
752828367,non-propaganda,-206.0
752828461,non-propaganda,56.0
752828841,non-propaganda,-26.0
752830091,non-propaganda,-180.0
752724130,non-propaganda,-18.0
752724460,non-propaganda,-1.0
752725207,non-propaganda,12.0
752813648,non-propaganda,25.0
752815391,non-propaganda,-3.0
752845428,non-propaganda,1.0
752846569,non-propaganda,-36.0
752914628,non-propaganda,3.0
752914815,non-propaganda,47.0
752914827,non-propaganda,16.0
752915566,non-propaganda,-61.0
752916106,non-propaganda,68.0
753123126,non-propaganda,-17.0
753123138,non-propaganda,-36.0
753123186,non-propaganda,-51.0
753124104,non-propaganda,4.0
753124108,non-propaganda,3.0
753124218,non-propaganda,4.0
753124766,non-propaganda,44.0
753124841,non-propaganda,-9.0
753247848,non-propaganda,22.0
753248337,non-propaganda,3.0
753183527,non-propaganda,-37.0
753183585,non-propaganda,-34.0
753183636,non-propaganda,-25.0
753183945,non-propaganda,18.0
753184021,non-propaganda,-38.0
753184412,non-propaganda,-108.0
753184649,non-propaganda,-7.0
753062625,non-propaganda,-8.0
753062755,non-propaganda,58.0
753063699,non-propaganda,1.0
753063792,non-propaganda,-63.0
753000178,non-propaganda,-25.0
753001178,non-propaganda,-21.0
753002469,non-propaganda,-42.0
752973859,non-propaganda,-102.0
752973986,non-propaganda,10.0
752974012,non-propaganda,-56.0
752974168,non-propaganda,-27.0
752974510,non-propaganda,-24.0
752974562,non-propaganda,23.0
752974972,non-propaganda,-11.0
752976157,non-propaganda,-4.0
753261928,non-propaganda,0.0
753262521,non-propaganda,13.0
753094989,non-propaganda,-22.0
753095308,non-propaganda,-43.0
753095821,non-propaganda,-18.0
753096145,non-propaganda,-5.0
753092081,non-propaganda,192.0
753092450,non-propaganda,4.0
753092673,non-propaganda,-6.0
753179133,non-propaganda,8.0
753179934,non-propaganda,-16.0
753179983,non-propaganda,-6.0
753180174,non-propaganda,-10.0
753180250,non-propaganda,1.0
753180326,non-propaganda,-16.0
753180815,non-propaganda,-15.0
753144626,non-propaganda,72.0
753144755,non-propaganda,26.0
753145819,non-propaganda,17.0
753097973,non-propaganda,-20.0
753097998,non-propaganda,16.0
753098545,non-propaganda,-10.0
753098615,non-propaganda,-5.0
753099659,non-propaganda,2.0
753245811,non-propaganda,0.0
753246685,non-propaganda,-9.0
753204857,non-propaganda,35.0
753205269,non-propaganda,-31.0
753205278,non-propaganda,9.0
753049138,non-propaganda,-19.0
753049736,non-propaganda,53.0
753049807,non-propaganda,-10.0
753243006,non-propaganda,-17.0
753243343,non-propaganda,18.0
753065397,non-propaganda,-32.0
753066497,non-propaganda,-47.0
753175744,non-propaganda,22.0
753176075,non-propaganda,-3.0
753176190,non-propaganda,20.0
753176787,non-propaganda,7.0
753177462,non-propaganda,-17.0
753177657,non-propaganda,2.0
753234098,non-propaganda,-17.0
753234105,non-propaganda,-5.0
753234330,non-propaganda,9.0
753234587,non-propaganda,1.0
753032608,non-propaganda,129.0
753032738,non-propaganda,13.0
753033492,non-propaganda,-2.0
753034622,non-propaganda,-3.0
753209979,non-propaganda,-5.0
753210302,non-propaganda,30.0
753210538,non-propaganda,-22.0
753210710,non-propaganda,10.0
753211222,non-propaganda,53.0
753211318,non-propaganda,-12.0
753223334,non-propaganda,18.0
753223929,non-propaganda,-45.0
753224075,non-propaganda,20.0
753224280,non-propaganda,-28.0
752978910,non-propaganda,18.0
752980842,non-propaganda,-11.0
753153479,non-propaganda,-29.0
753153595,non-propaganda,-35.0
753154168,non-propaganda,16.0
753213304,non-propaganda,18.0
753213387,non-propaganda,-53.0
753214088,non-propaganda,-87.0
753197023,non-propaganda,6.0
753197403,non-propaganda,34.0
753197429,non-propaganda,31.0
753197442,non-propaganda,-4.0
753197634,non-propaganda,-5.0
753197961,non-propaganda,-19.0
753198398,non-propaganda,30.0
753086025,non-propaganda,7.0
753086048,non-propaganda,-3.0
753086056,non-propaganda,20.0
753086125,non-propaganda,9.0
753086676,non-propaganda,40.0
752988083,non-propaganda,-101.0
752988157,non-propaganda,-9.0
752988267,non-propaganda,28.0
752988558,non-propaganda,-4.0
752988639,non-propaganda,40.0
752988997,non-propaganda,16.0
752990336,non-propaganda,24.0
752990483,non-propaganda,-2.0
752991097,non-propaganda,-40.0
752991152,non-propaganda,-11.0
752996576,non-propaganda,-25.0
752998253,non-propaganda,-27.0
753100525,non-propaganda,39.0
753100629,non-propaganda,-7.0
753043627,non-propaganda,-66.0
753043653,non-propaganda,-21.0
753080117,non-propaganda,-5.0
753080798,non-propaganda,-5.0
753006269,non-propaganda,5.0
753006677,non-propaganda,-7.0
753051984,non-propaganda,-81.0
753059487,non-propaganda,-40.0
753038483,non-propaganda,16.0
753219442,non-propaganda,6.0
753220263,non-propaganda,-23.0
753028055,non-propaganda,40.0
753028226,non-propaganda,22.0
753028233,non-propaganda,-5.0
753077463,non-propaganda,71.0
753077614,non-propaganda,-26.0
753077832,non-propaganda,-26.0
753078475,non-propaganda,-43.0
753148969,non-propaganda,1.0
753148978,non-propaganda,18.0
753150438,non-propaganda,7.0
753104866,non-propaganda,8.0
753105797,non-propaganda,-26.0
753116802,non-propaganda,-50.0
753116900,non-propaganda,-10.0
753117102,non-propaganda,-7.0
753257397,non-propaganda,-2.0
753132399,non-propaganda,23.0
753132404,non-propaganda,7.0
753132663,non-propaganda,-3.0
753132999,non-propaganda,27.0
753133189,non-propaganda,28.0
753133435,non-propaganda,-15.0
753068974,non-propaganda,-39.0
753071380,non-propaganda,4.0
753071799,non-propaganda,-8.0
753030658,non-propaganda,-2.0
753030983,non-propaganda,49.0
753012233,non-propaganda,6.0
753012479,non-propaganda,-62.0
753013735,non-propaganda,17.0
753013736,non-propaganda,5.0
753013767,non-propaganda,67.0
753009444,non-propaganda,8.0
753009486,non-propaganda,-19.0
753009675,non-propaganda,3.0
753009996,non-propaganda,-19.0
753010407,non-propaganda,6.0
753207276,non-propaganda,-114.0
753207957,non-propaganda,-38.0
753047473,non-propaganda,75.0
753112064,non-propaganda,-24.0
752992993,non-propaganda,38.0
752994037,non-propaganda,-7.0
752994181,non-propaganda,-81.0
753119532,non-propaganda,-17.0
753119729,non-propaganda,-10.0
753120814,non-propaganda,111.0
753136677,non-propaganda,-14.0
753137730,non-propaganda,-4.0
753186936,non-propaganda,18.0
753187197,non-propaganda,-19.0
753187989,non-propaganda,3.0
753250787,non-propaganda,1.0
753250908,non-propaganda,-16.0
753126669,non-propaganda,-17.0
753128229,non-propaganda,-18.0
753237009,non-propaganda,1.0
753237103,non-propaganda,-19.0
753237456,non-propaganda,2.0
753238054,non-propaganda,76.0
753190068,non-propaganda,-19.0
753190180,non-propaganda,11.0
753190816,non-propaganda,23.0
753190874,non-propaganda,10.0
753191254,non-propaganda,26.0
753191485,non-propaganda,3.0
753191519,non-propaganda,-9.0
753254867,non-propaganda,-42.0
753254951,non-propaganda,-4.0
753254974,non-propaganda,20.0
753255312,non-propaganda,-34.0
753255962,non-propaganda,-12.0
753200542,non-propaganda,30.0
753201351,non-propaganda,13.0
753201865,non-propaganda,4.0
753201954,non-propaganda,-11.0
753202165,non-propaganda,11.0
753161119,non-propaganda,13.0
753161137,non-propaganda,9.0
753162602,non-propaganda,-9.0
753162784,non-propaganda,91.0
753228444,non-propaganda,-1.0
753228828,non-propaganda,-39.0
753041055,non-propaganda,8.0
753041501,non-propaganda,-5.0
753042209,non-propaganda,-32.0
753164905,non-propaganda,-29.0
753130002,non-propaganda,11.0
753130015,non-propaganda,2.0
753130693,non-propaganda,15.0
753131165,non-propaganda,-13.0
753132216,non-propaganda,-7.0
753239533,non-propaganda,7.0
753240103,non-propaganda,-13.0
753240236,non-propaganda,12.0
753089045,non-propaganda,-31.0
753089109,non-propaganda,4.0
753089224,non-propaganda,21.0
753089635,non-propaganda,10.0
753003446,non-propaganda,-14.0
753003613,non-propaganda,-6.0
753194245,non-propaganda,-10.0
753194688,non-propaganda,-10.0
753195171,non-propaganda,-21.0
753141340,non-propaganda,-64.0
753141750,non-propaganda,11.0
753020653,non-propaganda,9.0
753021312,non-propaganda,-5.0
753021847,non-propaganda,-13.0
753054054,non-propaganda,-55.0
753055104,non-propaganda,-2.0
753225609,non-propaganda,-33.0
753226089,non-propaganda,11.0
753226237,non-propaganda,-34.0
753172230,non-propaganda,25.0
753172462,non-propaganda,30.0
753172710,non-propaganda,-30.0
753172991,non-propaganda,-3.0
753023217,non-propaganda,14.0
753074648,non-propaganda,21.0
753074731,non-propaganda,3.0
753074762,non-propaganda,-36.0
753075474,non-propaganda,4.0
753035585,non-propaganda,-21.0
753035989,non-propaganda,-6.0
753036301,non-propaganda,-2.0
753056771,non-propaganda,37.0
753056773,non-propaganda,-4.0
753057517,non-propaganda,8.0
753109173,non-propaganda,10.0
753109952,non-propaganda,-12.0
753110164,non-propaganda,-14.0
752984292,non-propaganda,-15.0
753025998,non-propaganda,-20.0
753027006,non-propaganda,2.0
753259356,non-propaganda,-36.0
753259434,non-propaganda,41.0
753259704,non-propaganda,24.0
753259884,non-propaganda,-8.0
753260375,non-propaganda,21.0
753260479,non-propaganda,-5.0
753232676,non-propaganda,7.0
753252745,non-propaganda,20.0
753252746,non-propaganda,-33.0
753168296,non-propaganda,0.0
753170028,non-propaganda,40.0
753170342,non-propaganda,15.0
753082555,non-propaganda,-55.0
753156975,non-propaganda,2.0
753157012,non-propaganda,11.0
753157117,non-propaganda,9.0
753157144,non-propaganda,8.0
753157423,non-propaganda,-38.0
753157824,non-propaganda,11.0
753158014,non-propaganda,-12.0
753363962,non-propaganda,6.0
753364180,non-propaganda,6.0
753364202,non-propaganda,41.0
753364549,non-propaganda,-18.0
753364880,non-propaganda,-16.0
753397347,non-propaganda,-6.0
753397959,non-propaganda,1.0
753336066,non-propaganda,-7.0
753336425,non-propaganda,-6.0
753336551,non-propaganda,-8.0
753407839,non-propaganda,14.0
753407856,non-propaganda,-16.0
753407913,non-propaganda,32.0
753408190,non-propaganda,-23.0
753408261,non-propaganda,-8.0
753428053,non-propaganda,24.0
753428153,non-propaganda,-14.0
753428390,non-propaganda,-17.0
753428404,non-propaganda,11.0
753428994,non-propaganda,-5.0
753401492,non-propaganda,-7.0
753402476,non-propaganda,-35.0
753409556,non-propaganda,-4.0
753409598,non-propaganda,-16.0
753409754,non-propaganda,-35.0
753409846,non-propaganda,-22.0
753409916,non-propaganda,-55.0
753410199,non-propaganda,17.0
753314563,non-propaganda,-12.0
753314712,non-propaganda,26.0
753404082,non-propaganda,12.0
753404361,non-propaganda,-15.0
753404725,non-propaganda,80.0
753420390,non-propaganda,19.0
753420564,non-propaganda,-5.0
753313938,non-propaganda,7.0
753383148,non-propaganda,-53.0
753383184,non-propaganda,-22.0
753383653,non-propaganda,-29.0
753383673,non-propaganda,-35.0
753383849,non-propaganda,15.0
753383940,non-propaganda,-3.0
753429928,non-propaganda,22.0
753430046,non-propaganda,10.0
753430305,non-propaganda,-29.0
753451327,non-propaganda,14.0
753451542,non-propaganda,5.0
753365977,non-propaganda,9.0
753366214,non-propaganda,-24.0
753366310,non-propaganda,-6.0
753366361,non-propaganda,-52.0
753366579,non-propaganda,18.0
753366892,non-propaganda,-27.0
753367199,non-propaganda,-31.0
753387296,non-propaganda,17.0
753387457,non-propaganda,40.0
753326306,non-propaganda,48.0
753319637,non-propaganda,42.0
753319642,non-propaganda,-9.0
753319926,non-propaganda,1.0
753319932,non-propaganda,29.0
753319935,non-propaganda,-32.0
753359446,non-propaganda,-14.0
753359941,non-propaganda,-17.0
753416454,non-propaganda,2.0
753416546,non-propaganda,-43.0
753351642,non-propaganda,-27.0
753351820,non-propaganda,-12.0
753456422,non-propaganda,-25.0
753456431,non-propaganda,22.0
753456468,non-propaganda,-11.0
753456631,non-propaganda,-24.0
753456680,non-propaganda,5.0
753435429,non-propaganda,20.0
753435556,non-propaganda,27.0
753379048,non-propaganda,15.0
753275427,non-propaganda,25.0
753275431,non-propaganda,-6.0
753275477,non-propaganda,0.0
753275595,non-propaganda,-52.0
753275731,non-propaganda,5.0
753270944,non-propaganda,-22.0
753270972,non-propaganda,14.0
753376931,non-propaganda,75.0
753377084,non-propaganda,34.0
753377150,non-propaganda,-59.0
753377787,non-propaganda,36.0
753310762,non-propaganda,-10.0
753311549,non-propaganda,12.0
753438189,non-propaganda,-1.0
753438194,non-propaganda,-82.0
753438421,non-propaganda,-4.0
753438444,non-propaganda,-24.0
753438623,non-propaganda,-42.0
753441550,non-propaganda,-4.0
753441999,non-propaganda,-29.0
753369138,non-propaganda,-25.0
753418338,non-propaganda,38.0
753418431,non-propaganda,8.0
753418557,non-propaganda,-47.0
753419330,non-propaganda,-10.0
753286870,non-propaganda,-8.0
753286983,non-propaganda,19.0
753287209,non-propaganda,-5.0
753287683,non-propaganda,6.0
753447191,non-propaganda,-19.0
753426384,non-propaganda,-16.0
753413030,non-propaganda,-2.0
753362234,non-propaganda,-15.0
